inst#,actual,predicted,error,prediction,id
704,1:?,2:Cry,,0.685,3704
705,1:?,9:Think,,0.543,3705
706,1:?,7:Neutral,,0.655,3706
707,1:?,9:Think,,0.576,3707
708,1:?,2:Cry,,0.329,3708
709,1:?,2:Cry,,0.415,3709
710,1:?,5:FacePalm,,0.52,3710
711,1:?,9:Think,,0.273,3711
712,1:?,10:Upside,,0.451,3712
713,1:?,1:Clap,,0.346,3713
714,1:?,7:Neutral,,0.419,3714
715,1:?,1:Clap,,0.221,3715
716,1:?,4:Explode,,0.36,3716
717,1:?,8:Shrug,,0.496,3717
718,1:?,5:FacePalm,,0.395,3718
719,1:?,4:Explode,,0.35,3719
720,1:?,9:Think,,0.501,3720
721,1:?,4:Explode,,0.285,3721
722,1:?,10:Upside,,0.956,3722
723,1:?,7:Neutral,,0.993,3723
724,1:?,2:Cry,,0.257,3724
725,1:?,1:Clap,,0.271,3725
726,1:?,9:Think,,0.681,3726
727,1:?,7:Neutral,,0.222,3727
728,1:?,4:Explode,,0.825,3728
729,1:?,8:Shrug,,0.442,3729
730,1:?,4:Explode,,0.255,3730
731,1:?,9:Think,,0.551,3731
732,1:?,10:Upside,,0.371,3732
733,1:?,1:Clap,,0.51,3733
734,1:?,7:Neutral,,0.38,3734
735,1:?,6:Hands,,0.981,3735
736,1:?,9:Think,,0.652,3736
737,1:?,10:Upside,,0.503,3737
738,1:?,10:Upside,,0.343,3738
739,1:?,1:Clap,,0.459,3739
740,1:?,2:Cry,,0.329,3740
741,1:?,1:Clap,,0.221,3741
742,1:?,9:Think,,0.986,3742
743,1:?,4:Explode,,1,3743
744,1:?,7:Neutral,,0.522,3744
745,1:?,1:Clap,,0.258,3745
746,1:?,7:Neutral,,0.222,3746
747,1:?,1:Clap,,0.969,3747
748,1:?,1:Clap,,0.315,3748
749,1:?,1:Clap,,0.629,3749
750,1:?,6:Hands,,1,3750
751,1:?,7:Neutral,,0.347,3751
752,1:?,2:Cry,,0.739,3752
753,1:?,10:Upside,,0.329,3753
754,1:?,9:Think,,0.726,3754
755,1:?,2:Cry,,0.247,3755
756,1:?,9:Think,,1,3756
757,1:?,1:Clap,,0.263,3757
758,1:?,10:Upside,,0.605,3758
759,1:?,9:Think,,0.715,3759
760,1:?,10:Upside,,0.928,3760
761,1:?,7:Neutral,,0.691,3761
762,1:?,9:Think,,1,3762
763,1:?,9:Think,,0.711,3763
764,1:?,6:Hands,,0.897,3764
765,1:?,6:Hands,,0.393,3765
766,1:?,8:Shrug,,0.524,3766
767,1:?,1:Clap,,0.221,3767
768,1:?,1:Clap,,0.343,3768
769,1:?,9:Think,,0.606,3769
770,1:?,4:Explode,,1,3770
771,1:?,1:Clap,,0.221,3771
772,1:?,7:Neutral,,0.222,3772
773,1:?,6:Hands,,0.999,3773
774,1:?,10:Upside,,0.512,3774
775,1:?,9:Think,,0.962,3775
776,1:?,6:Hands,,1,3776
777,1:?,9:Think,,0.412,3777
778,1:?,9:Think,,0.768,3778
779,1:?,9:Think,,1,3779
780,1:?,9:Think,,0.787,3780
781,1:?,9:Think,,0.446,3781
782,1:?,2:Cry,,0.852,3782
783,1:?,1:Clap,,0.402,3783
784,1:?,1:Clap,,0.221,3784
785,1:?,9:Think,,0.71,3785
786,1:?,7:Neutral,,0.549,3786
787,1:?,7:Neutral,,0.279,3787
788,1:?,10:Upside,,0.836,3788
789,1:?,8:Shrug,,0.71,3789
790,1:?,10:Upside,,0.726,3790
791,1:?,10:Upside,,0.3,3791
792,1:?,2:Cry,,0.492,3792
793,1:?,9:Think,,0.455,3793
794,1:?,6:Hands,,1,3794
795,1:?,6:Hands,,1,3795
796,1:?,10:Upside,,0.427,3796
797,1:?,6:Hands,,0.542,3797
798,1:?,9:Think,,0.453,3798
799,1:?,2:Cry,,0.381,3799
800,1:?,8:Shrug,,0.436,3800
801,1:?,1:Clap,,0.221,3801
802,1:?,9:Think,,0.585,3802
803,1:?,8:Shrug,,0.369,3803
804,1:?,2:Cry,,0.233,3804
805,1:?,8:Shrug,,0.311,3805
806,1:?,1:Clap,,0.343,3806
807,1:?,1:Clap,,0.36,3807
808,1:?,8:Shrug,,0.739,3808
809,1:?,1:Clap,,0.711,3809
810,1:?,7:Neutral,,0.37,3810
811,1:?,10:Upside,,0.608,3811
812,1:?,3:Disappoint,,1,3812
813,1:?,6:Hands,,1,3813
814,1:?,9:Think,,0.978,3814
815,1:?,9:Think,,0.633,3815
816,1:?,1:Clap,,0.343,3816
817,1:?,8:Shrug,,0.85,3817
818,1:?,6:Hands,,1,3818
819,1:?,3:Disappoint,,0.314,3819
820,1:?,10:Upside,,0.609,3820
821,1:?,1:Clap,,0.368,3821
822,1:?,7:Neutral,,0.293,3822
823,1:?,1:Clap,,0.266,3823
824,1:?,1:Clap,,0.343,3824
825,1:?,4:Explode,,0.539,3825
826,1:?,8:Shrug,,0.714,3826
827,1:?,1:Clap,,0.555,3827
828,1:?,1:Clap,,0.221,3828
829,1:?,7:Neutral,,0.993,3829
830,1:?,10:Upside,,0.361,3830
831,1:?,6:Hands,,1,3831
832,1:?,10:Upside,,0.474,3832
833,1:?,7:Neutral,,0.42,3833
834,1:?,9:Think,,0.947,3834
835,1:?,1:Clap,,0.258,3835
836,1:?,3:Disappoint,,0.86,3836
837,1:?,9:Think,,0.67,3837
838,1:?,9:Think,,0.373,3838
839,1:?,5:FacePalm,,0.818,3839
840,1:?,1:Clap,,0.35,3840
841,1:?,8:Shrug,,0.446,3841
842,1:?,7:Neutral,,0.999,3842
843,1:?,1:Clap,,0.51,3843
844,1:?,5:FacePalm,,0.395,3844
845,1:?,7:Neutral,,0.876,3845
846,1:?,10:Upside,,0.748,3846
847,1:?,1:Clap,,0.44,3847
848,1:?,6:Hands,,0.871,3848
849,1:?,9:Think,,0.446,3849
850,1:?,10:Upside,,0.917,3850
851,1:?,1:Clap,,0.544,3851
852,1:?,1:Clap,,0.14,3852
853,1:?,1:Clap,,0.874,3853
854,1:?,2:Cry,,0.311,3854
855,1:?,1:Clap,,0.221,3855
856,1:?,10:Upside,,0.338,3856
857,1:?,3:Disappoint,,0.647,3857
858,1:?,7:Neutral,,0.326,3858
859,1:?,7:Neutral,,0.997,3859
860,1:?,2:Cry,,0.416,3860
861,1:?,10:Upside,,0.54,3861
862,1:?,9:Think,,0.257,3862
863,1:?,1:Clap,,0.35,3863
864,1:?,1:Clap,,0.343,3864
865,1:?,1:Clap,,0.221,3865
866,1:?,1:Clap,,0.291,3866
867,1:?,6:Hands,,1,3867
868,1:?,9:Think,,0.903,3868
869,1:?,4:Explode,,0.393,3869
870,1:?,6:Hands,,1,3870
871,1:?,4:Explode,,1,3871
872,1:?,1:Clap,,0.234,3872
873,1:?,1:Clap,,0.194,3873
874,1:?,1:Clap,,0.264,3874
875,1:?,7:Neutral,,0.78,3875
876,1:?,1:Clap,,0.343,3876
877,1:?,1:Clap,,0.343,3877
878,1:?,1:Clap,,0.573,3878
879,1:?,1:Clap,,0.225,3879
880,1:?,7:Neutral,,0.542,3880
881,1:?,1:Clap,,0.221,3881
882,1:?,1:Clap,,0.452,3882
883,1:?,3:Disappoint,,0.383,3883
884,1:?,1:Clap,,0.329,3884
885,1:?,10:Upside,,0.864,3885
886,1:?,9:Think,,0.606,3886
887,1:?,2:Cry,,0.313,3887
888,1:?,1:Clap,,0.965,3888
889,1:?,1:Clap,,0.499,3889
890,1:?,1:Clap,,0.257,3890
891,1:?,8:Shrug,,0.859,3891
892,1:?,10:Upside,,0.459,3892
893,1:?,9:Think,,0.97,3893
894,1:?,9:Think,,1,3894
895,1:?,1:Clap,,0.221,3895
896,1:?,6:Hands,,0.987,3896
897,1:?,1:Clap,,0.328,3897
898,1:?,1:Clap,,0.374,3898
899,1:?,1:Clap,,0.315,3899
900,1:?,6:Hands,,1,3900
901,1:?,2:Cry,,0.521,3901
902,1:?,2:Cry,,0.882,3902
903,1:?,4:Explode,,0.291,3903
904,1:?,10:Upside,,1,3904
905,1:?,2:Cry,,0.874,3905
906,1:?,1:Clap,,0.528,3906
907,1:?,1:Clap,,0.221,3907
908,1:?,6:Hands,,1,3908
909,1:?,1:Clap,,0.84,3909
910,1:?,1:Clap,,0.36,3910
911,1:?,10:Upside,,0.418,3911
912,1:?,8:Shrug,,0.408,3912
913,1:?,7:Neutral,,0.209,3913
914,1:?,7:Neutral,,0.468,3914
915,1:?,2:Cry,,0.408,3915
916,1:?,10:Upside,,0.565,3916
917,1:?,5:FacePalm,,0.294,3917
918,1:?,10:Upside,,1,3918
919,1:?,4:Explode,,1,3919
920,1:?,9:Think,,1,3920
921,1:?,8:Shrug,,0.617,3921
922,1:?,9:Think,,0.566,3922
923,1:?,8:Shrug,,0.462,3923
924,1:?,1:Clap,,0.221,3924
925,1:?,1:Clap,,0.573,3925
926,1:?,7:Neutral,,0.572,3926
927,1:?,10:Upside,,0.494,3927
928,1:?,2:Cry,,0.295,3928
929,1:?,9:Think,,0.74,3929
930,1:?,6:Hands,,0.393,3930
931,1:?,1:Clap,,0.343,3931
932,1:?,9:Think,,0.81,3932
933,1:?,2:Cry,,0.363,3933
934,1:?,1:Clap,,0.221,3934
935,1:?,1:Clap,,0.512,3935
936,1:?,10:Upside,,0.46,3936
937,1:?,10:Upside,,0.505,3937
938,1:?,9:Think,,0.314,3938
939,1:?,1:Clap,,0.465,3939
940,1:?,7:Neutral,,0.756,3940
941,1:?,2:Cry,,0.315,3941
942,1:?,1:Clap,,0.343,3942
943,1:?,9:Think,,0.787,3943
944,1:?,10:Upside,,0.405,3944
945,1:?,10:Upside,,0.467,3945
946,1:?,2:Cry,,0.415,3946
947,1:?,5:FacePalm,,0.99,3947
948,1:?,8:Shrug,,0.231,3948
949,1:?,10:Upside,,0.488,3949
950,1:?,1:Clap,,0.35,3950
951,1:?,9:Think,,0.931,3951
952,1:?,2:Cry,,0.832,3952
953,1:?,8:Shrug,,0.232,3953
954,1:?,10:Upside,,0.891,3954
955,1:?,6:Hands,,1,3955
956,1:?,7:Neutral,,0.999,3956
957,1:?,2:Cry,,0.636,3957
958,1:?,2:Cry,,0.411,3958
959,1:?,1:Clap,,0.258,3959
960,1:?,2:Cry,,0.329,3960
961,1:?,7:Neutral,,0.599,3961
962,1:?,1:Clap,,0.343,3962
963,1:?,7:Neutral,,0.463,3963
964,1:?,8:Shrug,,0.373,3964
965,1:?,8:Shrug,,0.863,3965
966,1:?,1:Clap,,0.343,3966
967,1:?,1:Clap,,0.221,3967
968,1:?,9:Think,,0.371,3968
969,1:?,8:Shrug,,0.448,3969
970,1:?,1:Clap,,0.221,3970
971,1:?,1:Clap,,0.221,3971
972,1:?,10:Upside,,0.758,3972
973,1:?,9:Think,,0.921,3973
974,1:?,1:Clap,,0.343,3974
975,1:?,7:Neutral,,0.532,3975
976,1:?,1:Clap,,0.343,3976
977,1:?,7:Neutral,,0.497,3977
978,1:?,7:Neutral,,0.877,3978
979,1:?,1:Clap,,0.266,3979
980,1:?,10:Upside,,0.319,3980
981,1:?,8:Shrug,,0.517,3981
982,1:?,9:Think,,0.446,3982
983,1:?,10:Upside,,0.946,3983
984,1:?,9:Think,,0.881,3984
985,1:?,7:Neutral,,0.939,3985
986,1:?,1:Clap,,0.19,3986
987,1:?,9:Think,,0.284,3987
988,1:?,10:Upside,,0.901,3988
989,1:?,1:Clap,,0.326,3989
990,1:?,6:Hands,,1,3990
991,1:?,4:Explode,,0.389,3991
992,1:?,7:Neutral,,0.651,3992
993,1:?,2:Cry,,0.829,3993
994,1:?,6:Hands,,1,3994
995,1:?,1:Clap,,0.343,3995
996,1:?,4:Explode,,0.385,3996
997,1:?,7:Neutral,,0.405,3997
998,1:?,9:Think,,1,3998
999,1:?,2:Cry,,0.9,3999
1000,1:?,4:Explode,,0.213,31000
1001,1:?,9:Think,,0.412,31001
1002,1:?,1:Clap,,0.218,31002
1003,1:?,8:Shrug,,0.785,31003
1004,1:?,4:Explode,,0.699,31004
1005,1:?,1:Clap,,0.26,31005
1006,1:?,7:Neutral,,0.545,31006
1007,1:?,5:FacePalm,,0.557,31007
1008,1:?,9:Think,,1,31008
1009,1:?,1:Clap,,0.218,31009
1010,1:?,8:Shrug,,0.301,31010
1011,1:?,4:Explode,,1,31011
1012,1:?,9:Think,,0.978,31012
1013,1:?,8:Shrug,,0.515,31013
1014,1:?,10:Upside,,0.354,31014
1015,1:?,9:Think,,0.715,31015
1016,1:?,2:Cry,,0.473,31016
1017,1:?,9:Think,,0.467,31017
1018,1:?,9:Think,,0.454,31018
1019,1:?,9:Think,,0.442,31019
1020,1:?,7:Neutral,,0.315,31020
1021,1:?,7:Neutral,,0.396,31021
1022,1:?,10:Upside,,0.822,31022
1023,1:?,10:Upside,,0.632,31023
1024,1:?,2:Cry,,0.142,31024
1025,1:?,7:Neutral,,0.716,31025
1026,1:?,4:Explode,,1,31026
1027,1:?,10:Upside,,0.558,31027
1028,1:?,10:Upside,,0.787,31028
1029,1:?,1:Clap,,0.866,31029
1030,1:?,1:Clap,,0.454,31030
1031,1:?,9:Think,,0.909,31031
1032,1:?,7:Neutral,,0.872,31032
1033,1:?,9:Think,,0.474,31033
1034,1:?,1:Clap,,0.218,31034
1035,1:?,6:Hands,,1,31035
1036,1:?,8:Shrug,,0.331,31036
1037,1:?,1:Clap,,0.255,31037
1038,1:?,9:Think,,0.735,31038
1039,1:?,9:Think,,0.71,31039
1040,1:?,6:Hands,,0.614,31040
1041,1:?,4:Explode,,1,31041
1042,1:?,10:Upside,,0.468,31042
1043,1:?,9:Think,,0.516,31043
1044,1:?,10:Upside,,0.431,31044
1045,1:?,4:Explode,,0.546,31045
1046,1:?,1:Clap,,0.668,31046
1047,1:?,9:Think,,0.986,31047
1048,1:?,9:Think,,0.702,31048
1049,1:?,9:Think,,0.363,31049
1050,1:?,9:Think,,0.985,31050
1051,1:?,8:Shrug,,0.358,31051
1052,1:?,7:Neutral,,0.643,31052
1053,1:?,8:Shrug,,0.625,31053
1054,1:?,8:Shrug,,0.32,31054
1055,1:?,2:Cry,,0.585,31055
1056,1:?,7:Neutral,,0.393,31056
1057,1:?,10:Upside,,0.304,31057
1058,1:?,1:Clap,,0.218,31058
1059,1:?,10:Upside,,0.954,31059
1060,1:?,2:Cry,,0.858,31060
1061,1:?,1:Clap,,0.383,31061
1062,1:?,6:Hands,,0.613,31062
1063,1:?,1:Clap,,0.504,31063
1064,1:?,10:Upside,,0.38,31064
1065,1:?,2:Cry,,0.405,31065
1066,1:?,7:Neutral,,0.509,31066
1067,1:?,2:Cry,,0.317,31067
1068,1:?,10:Upside,,0.38,31068
1069,1:?,1:Clap,,0.218,31069
1070,1:?,10:Upside,,0.712,31070
1071,1:?,6:Hands,,0.856,31071
1072,1:?,7:Neutral,,0.425,31072
1073,1:?,8:Shrug,,0.921,31073
1074,1:?,7:Neutral,,0.315,31074
1075,1:?,2:Cry,,0.858,31075
1076,1:?,3:Disappoint,,0.908,31076
1077,1:?,1:Clap,,0.332,31077
1078,1:?,10:Upside,,0.887,31078
1079,1:?,2:Cry,,0.277,31079
1080,1:?,2:Cry,,0.568,31080
1081,1:?,6:Hands,,1,31081
1082,1:?,3:Disappoint,,0.506,31082
1083,1:?,2:Cry,,0.24,31083
1084,1:?,4:Explode,,0.348,31084
1085,1:?,1:Clap,,0.218,31085
1086,1:?,1:Clap,,0.57,31086
1087,1:?,2:Cry,,0.438,31087
1088,1:?,8:Shrug,,0.853,31088
1089,1:?,6:Hands,,0.586,31089
1090,1:?,7:Neutral,,0.335,31090
1091,1:?,9:Think,,0.73,31091
1092,1:?,7:Neutral,,0.362,31092
1093,1:?,1:Clap,,0.623,31093
1094,1:?,4:Explode,,0.449,31094
1095,1:?,2:Cry,,0.87,31095
1096,1:?,8:Shrug,,0.881,31096
1097,1:?,5:FacePalm,,0.554,31097
1098,1:?,1:Clap,,0.338,31098
1099,1:?,6:Hands,,1,31099
1100,1:?,7:Neutral,,0.265,31100
1101,1:?,6:Hands,,1,31101
1102,1:?,6:Hands,,0.528,31102
1103,1:?,7:Neutral,,0.306,31103
1104,1:?,10:Upside,,0.643,31104
1105,1:?,7:Neutral,,0.436,31105
1106,1:?,8:Shrug,,0.333,31106
1107,1:?,4:Explode,,0.476,31107
1108,1:?,8:Shrug,,0.554,31108
1109,1:?,5:FacePalm,,0.508,31109
1110,1:?,8:Shrug,,0.996,31110
1111,1:?,6:Hands,,0.44,31111
1112,1:?,1:Clap,,0.255,31112
1113,1:?,10:Upside,,1,31113
1114,1:?,9:Think,,1,31114
1115,1:?,9:Think,,0.986,31115
1116,1:?,1:Clap,,0.287,31116
1117,1:?,7:Neutral,,0.545,31117
1118,1:?,7:Neutral,,0.454,31118
1119,1:?,6:Hands,,0.221,31119
1120,1:?,1:Clap,,0.299,31120
1121,1:?,8:Shrug,,0.457,31121
1122,1:?,9:Think,,0.868,31122
1123,1:?,5:FacePalm,,0.99,31123
1124,1:?,2:Cry,,0.838,31124
1125,1:?,8:Shrug,,0.481,31125
1126,1:?,9:Think,,0.382,31126
1127,1:?,7:Neutral,,0.31,31127
1128,1:?,5:FacePalm,,0.993,31128
1129,1:?,10:Upside,,0.849,31129
1130,1:?,10:Upside,,0.395,31130
1131,1:?,9:Think,,0.604,31131
1132,1:?,4:Explode,,1,31132
1133,1:?,2:Cry,,0.858,31133
1134,1:?,10:Upside,,0.443,31134
1135,1:?,10:Upside,,0.398,31135
1136,1:?,2:Cry,,0.256,31136
1137,1:?,4:Explode,,1,31137
1138,1:?,9:Think,,1,31138
1139,1:?,8:Shrug,,0.378,31139
1140,1:?,10:Upside,,0.443,31140
1141,1:?,10:Upside,,0.536,31141
1142,1:?,7:Neutral,,0.328,31142
1143,1:?,1:Clap,,0.263,31143
1144,1:?,7:Neutral,,0.336,31144
1145,1:?,8:Shrug,,0.25,31145
1146,1:?,9:Think,,0.335,31146
1147,1:?,6:Hands,,0.42,31147
1148,1:?,4:Explode,,0.418,31148
1149,1:?,9:Think,,0.454,31149
1150,1:?,10:Upside,,0.979,31150
1151,1:?,6:Hands,,1,31151
1152,1:?,7:Neutral,,0.544,31152
1153,1:?,1:Clap,,0.677,31153
1154,1:?,8:Shrug,,0.423,31154
1155,1:?,9:Think,,0.764,31155
1156,1:?,9:Think,,0.738,31156
1157,1:?,1:Clap,,0.338,31157
1158,1:?,9:Think,,0.452,31158
1159,1:?,1:Clap,,0.338,31159
1160,1:?,1:Clap,,0.338,31160
1161,1:?,8:Shrug,,0.788,31161
1162,1:?,9:Think,,0.681,31162
1163,1:?,7:Neutral,,0.386,31163
1164,1:?,7:Neutral,,0.735,31164
1165,1:?,2:Cry,,0.304,31165
1166,1:?,2:Cry,,0.544,31166
1167,1:?,6:Hands,,1,31167
1168,1:?,7:Neutral,,0.222,31168
1169,1:?,9:Think,,0.431,31169
1170,1:?,10:Upside,,0.299,31170
1171,1:?,2:Cry,,0.4,31171
1172,1:?,7:Neutral,,0.524,31172
1173,1:?,2:Cry,,0.749,31173
1174,1:?,9:Think,,0.71,31174
1175,1:?,9:Think,,1,31175
1176,1:?,10:Upside,,0.484,31176
1177,1:?,2:Cry,,0.418,31177
1178,1:?,9:Think,,0.715,31178
1179,1:?,2:Cry,,0.331,31179
1180,1:?,2:Cry,,0.77,31180
1181,1:?,9:Think,,0.909,31181
1182,1:?,8:Shrug,,0.687,31182
1183,1:?,1:Clap,,0.274,31183
1184,1:?,2:Cry,,0.256,31184
1185,1:?,1:Clap,,0.35,31185
1186,1:?,6:Hands,,0.378,31186
1187,1:?,1:Clap,,0.218,31187
1188,1:?,9:Think,,0.523,31188
1189,1:?,8:Shrug,,0.458,31189
1190,1:?,9:Think,,0.648,31190
1191,1:?,10:Upside,,0.572,31191
1192,1:?,1:Clap,,0.916,31192
1193,1:?,7:Neutral,,0.391,31193
1194,1:?,10:Upside,,0.51,31194
1195,1:?,1:Clap,,0.527,31195
1196,1:?,8:Shrug,,0.62,31196
1197,1:?,10:Upside,,0.558,31197
1198,1:?,2:Cry,,0.765,31198
1199,1:?,10:Upside,,0.326,31199
1200,1:?,10:Upside,,0.574,31200
1201,1:?,7:Neutral,,0.382,31201
1202,1:?,10:Upside,,0.607,31202
1203,1:?,6:Hands,,0.236,31203
1204,1:?,10:Upside,,0.444,31204
1205,1:?,10:Upside,,0.767,31205
1206,1:?,6:Hands,,1,31206
1207,1:?,8:Shrug,,0.985,31207
1208,1:?,1:Clap,,0.338,31208
1209,1:?,2:Cry,,0.24,31209
1210,1:?,8:Shrug,,0.333,31210
1211,1:?,9:Think,,0.415,31211
1212,1:?,7:Neutral,,0.476,31212
1213,1:?,8:Shrug,,0.985,31213
1214,1:?,6:Hands,,1,31214
1215,1:?,10:Upside,,0.315,31215
1216,1:?,4:Explode,,0.354,31216
1217,1:?,1:Clap,,0.474,31217
1218,1:?,5:FacePalm,,0.521,31218
1219,1:?,1:Clap,,0.338,31219
1220,1:?,2:Cry,,0.997,31220
1221,1:?,1:Clap,,0.332,31221
1222,1:?,10:Upside,,0.558,31222
1223,1:?,1:Clap,,0.338,31223
1224,1:?,10:Upside,,0.756,31224
1225,1:?,9:Think,,0.908,31225
1226,1:?,1:Clap,,0.218,31226
1227,1:?,7:Neutral,,0.482,31227
1228,1:?,6:Hands,,0.42,31228
1229,1:?,8:Shrug,,0.616,31229
1230,1:?,4:Explode,,1,31230
1231,1:?,6:Hands,,0.78,31231
1232,1:?,4:Explode,,1,31232
1233,1:?,6:Hands,,0.797,31233
1234,1:?,8:Shrug,,0.528,31234
1235,1:?,10:Upside,,0.98,31235
1236,1:?,1:Clap,,0.218,31236
1237,1:?,10:Upside,,0.92,31237
1238,1:?,2:Cry,,0.4,31238
1239,1:?,1:Clap,,0.201,31239
1240,1:?,1:Clap,,0.566,31240
1241,1:?,10:Upside,,0.771,31241
1242,1:?,2:Cry,,0.793,31242
1243,1:?,2:Cry,,0.418,31243
1244,1:?,8:Shrug,,0.684,31244
1245,1:?,7:Neutral,,0.891,31245
1246,1:?,1:Clap,,0.543,31246
1247,1:?,10:Upside,,0.986,31247
1248,1:?,10:Upside,,0.349,31248
1249,1:?,10:Upside,,0.968,31249
1250,1:?,2:Cry,,0.838,31250
1251,1:?,9:Think,,0.479,31251
1252,1:?,7:Neutral,,0.545,31252
1253,1:?,2:Cry,,0.731,31253
1254,1:?,9:Think,,0.753,31254
1255,1:?,1:Clap,,0.231,31255
1256,1:?,4:Explode,,1,31256
1257,1:?,7:Neutral,,0.355,31257
1258,1:?,9:Think,,0.935,31258
1259,1:?,10:Upside,,0.981,31259
1260,1:?,6:Hands,,0.572,31260
1261,1:?,10:Upside,,0.886,31261
1262,1:?,1:Clap,,0.526,31262
1263,1:?,4:Explode,,0.998,31263
1264,1:?,4:Explode,,0.314,31264
1265,1:?,5:FacePalm,,0.255,31265
1266,1:?,2:Cry,,0.451,31266
1267,1:?,10:Upside,,0.448,31267
1268,1:?,6:Hands,,1,31268
1269,1:?,10:Upside,,0.278,31269
1270,1:?,1:Clap,,0.337,31270
1271,1:?,9:Think,,0.545,31271
1272,1:?,6:Hands,,1,31272
1273,1:?,8:Shrug,,0.703,31273
1274,1:?,8:Shrug,,0.524,31274
1275,1:?,1:Clap,,0.939,31275
1276,1:?,10:Upside,,0.552,31276
1277,1:?,1:Clap,,0.785,31277
1278,1:?,1:Clap,,0.218,31278
1279,1:?,9:Think,,0.444,31279
1280,1:?,2:Cry,,0.256,31280
1281,1:?,10:Upside,,0.843,31281
1282,1:?,1:Clap,,0.738,31282
1283,1:?,1:Clap,,0.288,31283
1284,1:?,3:Disappoint,,0.344,31284
1285,1:?,1:Clap,,0.218,31285
1286,1:?,10:Upside,,0.522,31286
1287,1:?,6:Hands,,0.793,31287
1288,1:?,4:Explode,,1,31288
1289,1:?,1:Clap,,0.318,31289
1290,1:?,8:Shrug,,0.881,31290
1291,1:?,7:Neutral,,0.348,31291
1292,1:?,8:Shrug,,0.63,31292
1293,1:?,2:Cry,,0.341,31293
1294,1:?,8:Shrug,,0.559,31294
1295,1:?,3:Disappoint,,1,31295
1296,1:?,1:Clap,,0.699,31296
1297,1:?,10:Upside,,0.311,31297
1298,1:?,2:Cry,,0.794,31298
1299,1:?,1:Clap,,0.653,31299
1300,1:?,1:Clap,,0.218,31300
1301,1:?,9:Think,,0.427,31301
1302,1:?,1:Clap,,0.255,31302
1303,1:?,6:Hands,,0.928,31303
1304,1:?,2:Cry,,0.256,31304
1305,1:?,1:Clap,,0.37,31305
1306,1:?,3:Disappoint,,1,31306
1307,1:?,10:Upside,,0.634,31307
1308,1:?,7:Neutral,,0.482,31308
1309,1:?,4:Explode,,0.333,31309
1310,1:?,10:Upside,,0.289,31310
1311,1:?,2:Cry,,0.386,31311
1312,1:?,4:Explode,,0.974,31312
1313,1:?,7:Neutral,,0.438,31313
1314,1:?,8:Shrug,,0.3,31314
1315,1:?,9:Think,,0.797,31315
1316,1:?,10:Upside,,0.602,31316
1317,1:?,10:Upside,,1,31317
1318,1:?,1:Clap,,0.755,31318
1319,1:?,7:Neutral,,0.464,31319
1320,1:?,6:Hands,,1,31320
1321,1:?,6:Hands,,0.561,31321
1322,1:?,1:Clap,,0.872,31322
1323,1:?,1:Clap,,0.177,31323
1324,1:?,1:Clap,,0.263,31324
1325,1:?,8:Shrug,,0.985,31325
1326,1:?,2:Cry,,0.451,31326
1327,1:?,3:Disappoint,,0.863,31327
1328,1:?,10:Upside,,0.545,31328
1329,1:?,8:Shrug,,1,31329
1330,1:?,2:Cry,,0.407,31330
1331,1:?,1:Clap,,0.299,31331
1332,1:?,6:Hands,,1,31332
1333,1:?,10:Upside,,0.426,31333
1334,1:?,1:Clap,,0.969,31334
1335,1:?,9:Think,,0.444,31335
1336,1:?,7:Neutral,,0.404,31336
1337,1:?,10:Upside,,0.579,31337
1338,1:?,3:Disappoint,,0.838,31338
1339,1:?,2:Cry,,0.786,31339
1340,1:?,1:Clap,,0.299,31340
1341,1:?,1:Clap,,0.37,31341
1342,1:?,9:Think,,1,31342
1343,1:?,1:Clap,,0.969,31343
1344,1:?,10:Upside,,1,31344
1345,1:?,8:Shrug,,0.467,31345
1346,1:?,6:Hands,,0.766,31346
1347,1:?,6:Hands,,0.647,31347
1348,1:?,9:Think,,0.585,31348
1349,1:?,10:Upside,,0.611,31349
1350,1:?,2:Cry,,0.849,31350
1351,1:?,6:Hands,,0.928,31351
1352,1:?,6:Hands,,1,31352
1353,1:?,1:Clap,,0.533,31353
1354,1:?,1:Clap,,0.338,31354
1355,1:?,9:Think,,0.438,31355
1356,1:?,7:Neutral,,0.647,31356
1357,1:?,1:Clap,,0.484,31357
1358,1:?,1:Clap,,0.675,31358
1359,1:?,3:Disappoint,,1,31359
1360,1:?,9:Think,,0.454,31360
1361,1:?,10:Upside,,0.359,31361
1362,1:?,7:Neutral,,0.781,31362
1363,1:?,2:Cry,,0.34,31363
1364,1:?,9:Think,,0.551,31364
1365,1:?,6:Hands,,0.922,31365
1366,1:?,2:Cry,,0.838,31366
1367,1:?,10:Upside,,0.351,31367
1368,1:?,6:Hands,,0.494,31368
1369,1:?,9:Think,,0.507,31369
1370,1:?,10:Upside,,0.532,31370
1371,1:?,1:Clap,,0.838,31371
1372,1:?,10:Upside,,0.626,31372
1373,1:?,10:Upside,,0.542,31373
1374,1:?,6:Hands,,1,31374
1375,1:?,1:Clap,,0.338,31375
1376,1:?,8:Shrug,,0.984,31376
1377,1:?,8:Shrug,,0.978,31377
1378,1:?,9:Think,,0.866,31378
1379,1:?,9:Think,,0.979,31379
1380,1:?,7:Neutral,,0.348,31380
1381,1:?,3:Disappoint,,0.954,31381
1382,1:?,7:Neutral,,0.316,31382
1383,1:?,10:Upside,,0.792,31383
1384,1:?,1:Clap,,0.218,31384
